TP_SEXO,TP_COR_RACA,TP_DEPENDENCIA_ADM_ESC,NU_NOTA_CH,NU_NOTA_CN,NU_NOTA_MT,NU_NOTA_LC,NU_NOTA_REDACAO,ESCOLARIDADE_PAI,ESCOLARIDADE_MAE,INTERNET_CASA,EST_IDADE,EST_RENDA_PER_CAP,EST_CELULAR_PER_CAP,EST_COMP_PER_CAP,EST_VEICULO_PER_CAP,EST_ELE_DOM_PER_CAP,cluster
Masculino,Branca,Privada,618.3,630.7,698.9,590.0,920.0,PG incompleto,PG incompleto,True,17.0,5940.000999999999,0.9,0.9,0.4,1.9,1
Feminino,Branca,Privada,615.8,515.8,561.2,608.2,740.0,ES incompleto,PG incompleto,True,17.0,742.50125,1.125,0.75,0.5,2.25,1
Feminino,Branca,Privada,501.1,458.8,353.1,462.5,460.0,ES incompleto,PG completo,True,17.0,1980.0016666666668,1.5,0.6666666666666666,0.3333333333333333,2.0,0
Feminino,Preta,Estadual,461.4,392.7,465.0,506.8,480.0,ES incompleto,ES incompleto,True,18.0,1155.0025,1.0,0.0,0.0,3.0,0
Feminino,Preta,Estadual,434.4,339.8,403.1,396.2,480.0,EF-2 incompleto,PG incompleto,True,18.0,907.50125,0.75,0.0,0.25,1.25,0
Masculino,Branca,Privada,524.1,406.7,389.7,508.7,780.0,EF-1 incompleto,ES incompleto,True,18.0,1188.001,0.9,0.4,0.4,1.6,0
Masculino,Branca,Privada,566.0,563.6,624.3,464.3,680.0,PG incompleto,PG incompleto,True,18.0,2904.001,0.9,0.4,0.4,1.0,0
Feminino,Branca,Privada,645.2,663.2,786.9,649.1,900.0,PG completo,PG incompleto,True,17.0,3630.00125,1.125,0.25,0.5,1.5,1
Masculino,Branca,Privada,430.2,488.6,634.3,483.4,640.0,ES incompleto,ES incompleto,True,19.0,577.50125,0.75,0.25,0.25,1.5,0
Masculino,Parda,Estadual,541.4,464.8,562.1,547.7,680.0,ES incompleto,ES incompleto,True,17.0,550.0016666666667,1.0,0.3333333333333333,0.3333333333333333,1.0,0
Masculino,Branca,Estadual,318.9,516.8,500.7,503.2,560.0,PG incompleto,PG incompleto,True,18.0,1540.0016666666668,1.0,0.3333333333333333,0.0,3.0,0
Feminino,Branca,Privada,572.2,644.6,669.7,616.4,760.0,ES incompleto,PG completo,True,18.0,7425.001249999999,1.125,0.75,1.25,2.0,1
Feminino,Branca,Privada,584.6,553.0,524.9,517.9,680.0,PG incompleto,PG incompleto,True,17.0,4455.00125,1.125,0.5,0.75,1.5,0
Masculino,Branca,Privada,635.2,671.9,700.1,583.3,620.0,PG completo,PG completo,True,17.0,7425.001249999999,1.125,1.125,0.5,1.75,1
Masculino,Parda,Estadual,587.1,525.2,496.2,600.9,600.0,PG completo,PG completo,True,17.0,2420.0016666666666,1.0,0.3333333333333333,0.6666666666666666,2.333333333333333,1
Masculino,Branca,Privada,632.3,620.8,895.3,627.6,920.0,PG incompleto,PG incompleto,True,17.0,7425.001249999999,1.125,0.75,0.25,2.625,1
Masculino,Branca,Privada,532.7,475.0,497.9,501.8,440.0,ES incompleto,PG incompleto,True,18.0,1540.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Feminino,Parda,Estadual,529.8,457.8,584.0,533.3,920.0,EM incompleto,ES incompleto,True,18.0,0.0,0.5,0.0,0.0,1.25,0
Feminino,Branca,Privada,608.2,496.7,689.8,594.5,820.0,ES incompleto,PG incompleto,True,17.0,275.00083333333333,0.5,0.1666666666666666,0.1666666666666666,0.6666666666666666,1
Masculino,Preta,Estadual,582.1,509.3,718.7,575.4,480.0,EF-2 incompleto,EF-1 incompleto,True,18.0,462.001,0.6,0.0,0.0,0.8,1
Feminino,Branca,Estadual,591.9,458.9,511.5,593.8,680.0,EF-2 incompleto,EM incompleto,True,17.0,220.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0
Masculino,Branca,Privada,631.1,603.3,642.0,541.1,680.0,PG incompleto,PG completo,True,18.0,4455.00125,0.75,0.25,0.5,1.5,1
Masculino,Parda,Estadual,582.7,630.4,691.9,553.5,660.0,ES incompleto,ES incompleto,True,18.0,1452.001,0.4,0.2,0.0,0.8,1
Feminino,Branca,Estadual,525.1,430.7,418.6,522.9,520.0,ES incompleto,ES incompleto,True,18.0,275.00083333333333,0.5,0.1666666666666666,0.1666666666666666,1.0,0
Masculino,Branca,Privada,526.1,569.4,650.8,540.7,320.0,PG completo,PG completo,True,17.0,1980.0016666666668,1.0,1.0,0.3333333333333333,2.833333333333333,0
Feminino,Branca,Estadual,649.8,473.4,674.0,623.9,900.0,EM incompleto,PG completo,True,18.0,924.001,0.6,0.2,0.2,0.8,1
Feminino,Preta,Estadual,574.4,0.0,0.0,583.0,720.0,EM incompleto,PG incompleto,True,17.0,770.0016666666667,0.6666666666666666,0.0,0.0,1.3333333333333333,0
Feminino,Branca,Privada,574.7,464.4,648.4,578.3,740.0,ES incompleto,ES incompleto,True,17.0,770.0016666666667,1.0,0.0,0.3333333333333333,2.333333333333333,1
Masculino,Parda,Estadual,593.6,475.7,711.5,581.1,700.0,PG incompleto,ES incompleto,True,18.0,1155.00125,1.125,1.125,0.5,2.25,1
Feminino,Branca,Privada,615.1,612.9,690.7,592.1,760.0,PG incompleto,PG completo,True,17.0,7700.001666666666,1.5,1.0,0.6666666666666666,5.166666666666667,1
Feminino,Parda,Privada,598.4,538.3,688.6,596.1,760.0,ES incompleto,ES incompleto,True,18.0,2145.0012500000003,1.125,0.25,0.5,2.0,1
Feminino,Preta,Estadual,617.3,538.5,472.4,644.6,600.0,EF-1 incompleto,EF-2 incompleto,True,17.0,220.0,1.0,0.0,0.0,1.6666666666666667,1
Feminino,Parda,Privada,608.8,421.0,560.3,554.7,700.0,ES incompleto,PG incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,0.6666666666666666,2.0,0
Feminino,Branca,Privada,689.6,634.6,779.5,612.4,960.0,PG incompleto,PG incompleto,True,17.0,3630.00125,0.75,1.125,0.5,1.5,1
Feminino,Branca,Estadual,477.4,449.2,527.0,515.6,540.0,ES incompleto,PG incompleto,True,18.0,385.0008333333333,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,0
Masculino,Preta,Estadual,533.5,473.3,510.8,540.5,600.0,EF-2 incompleto,PG incompleto,True,18.0,330.0,1.0,0.5,0.0,2.5,0
Masculino,Branca,Privada,676.4,630.2,715.4,689.4,800.0,PG completo,PG incompleto,True,18.0,2805.0012500000003,0.75,0.25,0.25,1.5,1
Feminino,Branca,Estadual,561.6,574.8,649.7,526.0,860.0,PG incompleto,ES incompleto,True,17.0,132.0,0.9,0.2,0.0,1.2,1
Feminino,Branca,Estadual,483.4,465.2,505.7,448.0,700.0,PG completo,PG incompleto,True,17.0,1237.500625,0.5625,0.125,0.25,0.5,0
Masculino,Branca,Privada,547.3,592.2,641.3,547.5,780.0,ES incompleto,PG incompleto,True,17.0,3630.0025,1.5,1.0,1.0,2.5,1
Masculino,Parda,Estadual,604.1,533.4,648.7,597.3,760.0,ES incompleto,ES incompleto,True,18.0,132.0,0.6,0.2,0.2,1.0,1
Feminino,Branca,Privada,624.6,614.5,728.4,594.0,840.0,PG incompleto,PG completo,False,17.0,2508.001,0.4,0.6,0.4,1.6,1
Masculino,Branca,Estadual,461.4,490.3,518.4,521.3,600.0,ES incompleto,ES incompleto,True,17.0,330.00100000000003,0.6,0.0,0.0,0.8,0
Feminino,Branca,Privada,515.5,526.3,728.8,548.5,880.0,EM incompleto,PG incompleto,True,18.0,1980.0016666666668,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,1
Masculino,Parda,Estadual,737.0,615.5,623.8,604.7,440.0,ES incompleto,ES incompleto,True,18.0,165.0,0.75,0.5,0.0,1.25,1
Feminino,Preta,Estadual,579.4,456.8,652.9,568.8,680.0,EM incompleto,EF-1 incompleto,True,17.0,220.0,1.0,0.0,0.0,1.0,1
Feminino,Preta,Estadual,492.5,377.3,409.7,471.1,540.0,ES incompleto,ES incompleto,True,18.0,412.50125,1.125,0.5,0.25,3.25,0
Feminino,Preta,Privada,592.3,475.6,485.5,599.2,740.0,ES incompleto,PG completo,True,17.0,1452.001,0.9,0.9,0.2,1.4,1
Masculino,Parda,Estadual,513.6,358.8,483.0,512.2,380.0,EF-2 incompleto,PG incompleto,True,18.0,577.50125,0.75,0.25,0.25,1.25,0
Feminino,Parda,Estadual,541.5,532.4,511.5,547.2,640.0,EF-1 incompleto,EM incompleto,True,17.0,742.50125,1.125,0.25,0.25,1.25,0
Feminino,Parda,Privada,555.7,540.2,676.9,595.6,640.0,ES incompleto,PG incompleto,True,17.0,2904.001,0.6,0.4,0.4,0.8,1
Masculino,Branca,Estadual,476.2,536.0,401.2,520.4,560.0,Nunca estudou,ES incompleto,True,18.0,330.0,1.0,0.0,0.0,2.0,0
Feminino,Parda,Estadual,521.6,440.6,459.9,507.7,600.0,EF-2 incompleto,EM incompleto,True,17.0,412.50125,0.25,0.25,0.25,1.25,0
Feminino,Branca,Privada,735.2,647.1,674.1,684.2,920.0,PG completo,PG completo,True,18.0,5940.000999999999,0.9,0.9,0.4,2.3,1
Feminino,Branca,Privada,521.7,489.1,785.1,565.7,920.0,PG completo,PG completo,True,17.0,3300.001666666667,1.0,0.6666666666666666,0.3333333333333333,2.6666666666666665,1
Masculino,Preta,Estadual,592.0,560.6,653.3,563.3,660.0,PG incompleto,PG completo,True,18.0,1716.0010000000002,0.9,0.0,0.2,1.4,1
Masculino,Branca,Estadual,565.2,577.3,584.9,550.9,760.0,ES incompleto,PG incompleto,True,18.0,924.001,0.6,0.4,0.2,1.0,1
Feminino,Branca,Privada,699.1,653.6,702.5,639.2,920.0,PG completo,PG completo,True,18.0,5940.000999999999,0.9,0.9,0.4,2.1,1
Masculino,Amarela,Privada,585.8,549.5,778.1,529.8,940.0,PG incompleto,PG incompleto,True,18.0,907.50125,1.125,0.5,0.25,1.25,1
Masculino,Branca,Privada,632.6,607.0,695.1,584.1,700.0,PG completo,PG completo,True,17.0,2145.0012500000003,1.125,1.125,0.5,3.125,1
Feminino,Branca,Estadual,503.8,389.7,468.5,576.5,480.0,ES incompleto,ES incompleto,True,18.0,412.50125,0.5,0.5,0.25,1.75,0
Masculino,Parda,Estadual,509.5,447.1,472.4,515.5,700.0,PG completo,PG completo,True,17.0,2420.0016666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Masculino,Branca,Privada,560.3,528.8,652.0,616.9,820.0,ES incompleto,PG completo,True,18.0,1155.00125,1.125,0.25,0.5,1.75,1
Masculino,Parda,Estadual,577.5,448.7,431.7,507.3,680.0,ES incompleto,EF-2 incompleto,True,18.0,825.0025,1.0,0.0,0.0,1.5,0
Masculino,Branca,Estadual,518.9,438.1,606.7,614.3,840.0,ES incompleto,EM incompleto,True,18.0,330.00100000000003,0.9,0.0,0.0,1.0,1
Feminino,Branca,Privada,704.8,592.8,719.9,653.0,940.0,ES incompleto,PG incompleto,True,18.0,5940.001666666667,1.0,1.0,0.3333333333333333,2.0,1
Feminino,Preta,Estadual,411.9,430.7,462.5,490.5,560.0,EF-2 incompleto,EF-1 incompleto,True,19.0,1155.00125,1.125,0.0,0.25,1.25,0
Masculino,Branca,Privada,625.9,691.4,878.9,604.2,860.0,PG completo,PG completo,True,18.0,7425.001249999999,1.125,0.75,0.25,1.5,1
Feminino,Branca,Estadual,562.8,487.0,375.5,514.8,740.0,EF-2 incompleto,ES incompleto,True,17.0,907.50125,0.5,0.0,0.25,2.0,0
Masculino,Preta,Estadual,346.3,401.8,506.9,391.0,720.0,ES incompleto,ES incompleto,True,17.0,594.001,0.6,0.2,0.2,1.4,0
Masculino,Parda,Privada,583.8,582.9,544.7,576.7,640.0,ES incompleto,ES incompleto,True,17.0,1540.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Feminino,Parda,Estadual,486.6,465.6,532.9,506.3,580.0,ES incompleto,ES incompleto,True,17.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Masculino,Branca,Estadual,584.5,479.0,535.4,576.5,600.0,EM incompleto,EF-2 incompleto,False,17.0,330.0,1.0,0.0,0.0,1.0,0
Feminino,Branca,Privada,496.6,543.8,367.6,494.2,660.0,PG completo,PG incompleto,True,17.0,7425.001249999999,0.75,0.75,0.25,1.75,0
Masculino,Parda,Estadual,500.3,504.6,661.2,505.8,440.0,ES incompleto,ES incompleto,True,18.0,990.0016666666668,1.0,0.0,0.3333333333333333,1.6666666666666667,0
Masculino,Parda,Estadual,518.7,466.9,583.2,546.4,680.0,ES incompleto,ES incompleto,True,20.0,0.0,0.75,0.25,0.25,1.0,0
Feminino,Branca,Estadual,610.3,605.0,656.3,600.7,800.0,ES incompleto,PG completo,True,17.0,990.0016666666668,1.0,1.0,0.3333333333333333,2.333333333333333,1
Feminino,Branca,Estadual,562.0,479.3,638.0,608.9,900.0,ES incompleto,ES incompleto,True,18.0,1155.00125,1.125,0.25,0.25,1.25,1
Masculino,Preta,Federal,639.8,565.9,572.6,628.0,840.0,ES incompleto,PG incompleto,True,17.0,1540.0016666666668,1.0,0.0,0.3333333333333333,2.0,1
Masculino,Parda,Privada,574.0,476.1,660.1,531.5,800.0,ES incompleto,PG incompleto,True,18.0,2310.0025,1.0,1.5,0.0,3.0,1
Masculino,Parda,Estadual,413.4,432.2,473.7,472.6,340.0,EM incompleto,ES incompleto,True,19.0,206.250625,0.5625,0.125,0.0,0.375,0
Masculino,Branca,Municipal,532.1,550.7,510.4,543.2,620.0,ES incompleto,ES incompleto,True,18.0,1155.0025,1.0,0.0,0.0,2.5,0
Feminino,Parda,Estadual,521.4,427.4,538.0,521.8,840.0,ES incompleto,EM incompleto,True,18.0,385.0008333333333,0.5,0.0,0.1666666666666666,0.8333333333333334,0
Masculino,Branca,Privada,487.5,549.4,583.7,565.4,400.0,ES incompleto,ES incompleto,True,18.0,1188.001,0.9,0.2,0.2,1.2,0
Masculino,Branca,Estadual,491.0,525.2,598.6,533.4,560.0,PG incompleto,PG incompleto,True,17.0,1815.00125,0.75,0.25,0.25,1.5,0
Masculino,Branca,Estadual,487.0,501.7,553.9,484.4,360.0,EM incompleto,PG incompleto,True,18.0,2145.0012500000003,1.125,1.125,0.75,1.75,0
Feminino,Branca,Privada,439.2,425.5,389.1,493.0,620.0,PG incompleto,PG completo,True,17.0,4455.00125,1.125,0.75,0.25,1.75,0
Feminino,Branca,Privada,559.1,482.4,711.5,501.0,540.0,ES incompleto,PG incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Masculino,Branca,Estadual,574.2,424.9,561.9,550.3,520.0,ES incompleto,PG incompleto,True,17.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Masculino,Branca,Privada,697.5,597.3,701.4,594.4,780.0,PG completo,PG completo,True,17.0,4180.001666666667,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1
Feminino,Parda,Estadual,362.2,514.6,373.3,480.1,480.0,ES incompleto,ES incompleto,True,18.0,330.0,0.5,0.0,0.0,1.5,0
Masculino,Branca,Estadual,553.8,517.7,515.1,486.7,580.0,ES incompleto,ES incompleto,True,18.0,577.50125,0.5,0.25,0.25,1.5,0
Masculino,Branca,Privada,611.8,602.6,663.9,599.2,560.0,PG completo,PG completo,True,18.0,4950.0025000000005,1.0,1.0,0.0,3.0,1
Masculino,Amarela,Privada,543.8,675.4,740.7,534.2,680.0,EF-2 incompleto,EF-1 incompleto,True,18.0,2860.001666666667,1.0,0.0,0.3333333333333333,1.6666666666666667,1
Feminino,Branca,Privada,615.1,565.3,659.6,591.7,600.0,ES incompleto,PG completo,True,17.0,907.50125,0.75,0.25,0.25,1.5,1
Masculino,Branca,Estadual,575.2,464.9,575.3,516.0,640.0,ES incompleto,PG incompleto,True,18.0,770.0016666666667,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,0
Masculino,Branca,Privada,524.5,568.4,552.7,512.4,560.0,PG incompleto,PG completo,True,17.0,2805.0012500000003,1.125,0.25,0.25,1.75,0
Feminino,Branca,Estadual,639.5,556.7,596.0,646.8,560.0,EM incompleto,ES incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Feminino,Parda,Privada,536.5,580.3,699.0,515.0,760.0,EM incompleto,PG incompleto,True,18.0,1155.0025,1.0,0.5,0.0,2.0,1
Feminino,Amarela,Privada,673.1,688.0,810.4,603.6,780.0,PG incompleto,PG completo,True,18.0,4455.00125,1.125,1.125,0.25,2.0,1
Masculino,Branca,Estadual,555.7,502.2,591.8,546.4,660.0,PG incompleto,PG incompleto,True,18.0,462.001,0.6,0.2,0.2,0.8,0
Feminino,Branca,Privada,622.9,529.0,655.5,590.0,900.0,ES incompleto,PG incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Feminino,Preta,Estadual,634.1,590.5,718.2,589.5,940.0,ES incompleto,EM incompleto,True,18.0,1188.001,0.9,0.2,0.2,1.2,1
Masculino,Branca,Estadual,520.6,466.9,426.1,501.3,400.0,PG incompleto,ES incompleto,True,18.0,577.50125,0.75,0.0,0.25,1.25,0
Feminino,Branca,Privada,660.1,586.8,615.6,655.7,720.0,ES incompleto,PG incompleto,True,17.0,2805.0012500000003,1.125,0.75,0.25,1.75,1
Masculino,Branca,Estadual,612.4,641.9,725.7,576.4,720.0,ES incompleto,ES incompleto,True,17.0,1540.0016666666668,1.0,0.6666666666666666,0.3333333333333333,2.0,1
Feminino,Branca,Privada,620.8,657.6,700.6,608.7,880.0,PG incompleto,PG incompleto,True,18.0,7700.001666666666,1.5,1.5,0.3333333333333333,1.6666666666666667,1
Masculino,Branca,Estadual,511.5,525.1,644.1,553.2,600.0,EF-2 incompleto,PG incompleto,True,17.0,990.0016666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0
Feminino,Amarela,Privada,597.2,513.3,614.8,597.6,840.0,PG incompleto,PG incompleto,True,17.0,5940.001666666667,1.0,1.5,0.6666666666666666,2.6666666666666665,1
Masculino,Branca,Privada,580.5,665.8,818.4,650.1,960.0,PG incompleto,PG completo,True,17.0,5775.001249999999,1.125,1.125,0.5,2.375,1
Masculino,Branca,Estadual,599.0,491.9,807.0,592.1,880.0,EM incompleto,ES incompleto,True,17.0,1210.0008333333333,0.75,0.3333333333333333,0.1666666666666666,1.1666666666666667,1
Feminino,Branca,Privada,519.1,457.3,428.3,523.4,680.0,PG incompleto,PG incompleto,True,18.0,4950.0025000000005,1.5,2.25,0.5,3.5,0
Masculino,Parda,Privada,403.3,341.0,416.1,480.3,600.0,ES incompleto,ES incompleto,True,18.0,605.0008333333334,0.75,0.3333333333333333,0.1666666666666666,1.1666666666666667,0
Feminino,Parda,Privada,599.3,517.3,712.3,628.7,880.0,ES incompleto,ES incompleto,True,18.0,1452.001,0.9,0.0,0.2,1.0,1
Feminino,Branca,Privada,568.6,503.8,649.2,516.6,780.0,PG completo,PG completo,True,17.0,9900.001666666663,1.0,0.6666666666666666,0.6666666666666666,2.6666666666666665,1
Feminino,Amarela,Privada,648.6,685.4,798.0,670.7,900.0,ES incompleto,EM incompleto,True,17.0,1485.00125,1.125,0.5,0.5,1.5,1
Masculino,Branca,Privada,677.9,659.9,849.7,673.8,780.0,ES incompleto,PG completo,True,17.0,2420.0016666666666,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,1
Masculino,Preta,Privada,589.5,417.8,514.9,526.6,680.0,PG completo,PG completo,True,18.0,14850.0025,1.0,1.0,0.5,2.5,0
Feminino,Branca,Privada,681.4,606.7,752.2,661.9,960.0,PG incompleto,PG completo,True,17.0,14850.0025,1.5,1.5,0.5,5.25,1
Feminino,Branca,Estadual,558.4,450.5,465.9,570.6,600.0,ES incompleto,EM incompleto,True,18.0,165.0,0.75,0.0,0.0,1.0,0
Feminino,Branca,Privada,644.1,588.1,728.5,573.5,540.0,PG completo,PG incompleto,True,18.0,2145.0012500000003,1.125,0.5,0.5,1.5,1
Masculino,Preta,Estadual,504.5,477.1,556.0,445.5,700.0,PG completo,PG completo,True,19.0,220.0,1.0,0.3333333333333333,0.0,1.0,0
Feminino,Preta,Estadual,600.4,535.1,599.6,568.0,700.0,ES incompleto,ES incompleto,True,17.0,990.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1
Masculino,Parda,Estadual,496.3,487.6,622.2,599.3,600.0,ES incompleto,ES incompleto,True,18.0,577.50125,0.75,0.25,0.0,1.25,0
Feminino,Branca,Estadual,523.0,445.8,353.7,510.2,520.0,ES incompleto,ES incompleto,True,17.0,990.0016666666668,1.0,0.0,0.3333333333333333,2.0,0
Masculino,Branca,Privada,604.9,587.9,551.0,568.5,440.0,ES incompleto,PG incompleto,True,18.0,1155.0025,1.0,0.5,0.5,2.5,1
Feminino,Branca,Privada,570.5,498.5,453.0,523.9,660.0,PG incompleto,PG incompleto,True,18.0,3564.001,0.9,0.4,0.4,1.0,0
Masculino,Preta,Estadual,552.8,451.8,396.4,583.6,580.0,ES incompleto,PG completo,True,17.0,990.0016666666668,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,0
Feminino,Branca,Estadual,360.5,0.0,0.0,452.3,660.0,ES incompleto,ES incompleto,True,17.0,742.50125,0.75,0.25,0.5,1.75,0
Feminino,Branca,Estadual,582.4,511.1,607.5,569.6,700.0,ES incompleto,PG completo,True,17.0,577.50125,1.125,0.25,0.0,0.75,1
Feminino,Parda,Privada,348.1,324.9,606.8,584.5,340.0,EM incompleto,ES incompleto,True,17.0,924.001,0.9,0.2,0.4,1.2,0
Feminino,Branca,Estadual,389.9,448.8,347.7,509.3,520.0,EF-2 incompleto,EF-2 incompleto,True,18.0,330.00100000000003,0.9,0.2,0.0,1.0,0
Masculino,Indigena,Privada,539.2,482.8,619.2,528.5,580.0,PG incompleto,ES incompleto,True,18.0,770.0016666666667,1.0,0.3333333333333333,0.0,1.6666666666666667,0
Masculino,Parda,Estadual,451.6,531.6,522.9,557.5,320.0,EF-2 incompleto,ES incompleto,True,18.0,462.001,0.4,0.0,0.2,0.6,0
Masculino,Parda,Estadual,593.2,435.3,504.8,564.1,700.0,PG incompleto,PG incompleto,True,17.0,462.001,0.9,0.2,0.0,1.2,0
Feminino,Branca,Privada,611.6,644.3,778.1,670.8,840.0,PG completo,PG completo,True,17.0,1485.00125,0.75,0.25,0.5,1.5,1
Feminino,Branca,Estadual,459.7,424.3,509.8,533.8,300.0,EF-2 incompleto,ES incompleto,True,19.0,1540.0016666666668,1.0,0.3333333333333333,0.0,3.0,0
Feminino,Preta,Estadual,542.9,439.0,356.2,471.9,480.0,ES incompleto,ES incompleto,True,18.0,275.00083333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.5,0
Feminino,Preta,Estadual,642.8,557.5,636.6,602.7,640.0,ES incompleto,EF-1 incompleto,True,18.0,1155.0025,1.0,0.5,0.0,5.0,1
Masculino,Parda,Estadual,479.1,473.8,714.9,524.6,640.0,EM incompleto,PG completo,True,18.0,412.50125,1.125,0.5,0.5,1.25,0
Masculino,Branca,Privada,604.1,634.7,724.8,625.4,740.0,PG completo,PG completo,True,16.0,7700.001666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,1
Feminino,Branca,Privada,654.3,640.8,714.0,588.3,840.0,PG completo,PG completo,True,17.0,9900.001666666663,1.0,0.6666666666666666,0.3333333333333333,3.0,1
Feminino,Branca,Estadual,578.4,420.7,399.8,551.5,780.0,ES incompleto,ES incompleto,True,18.0,220.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.6666666666666667,0
Masculino,Branca,Privada,597.4,609.3,680.5,567.6,680.0,ES incompleto,PG incompleto,True,17.0,4180.001666666667,1.0,0.3333333333333333,0.6666666666666666,2.333333333333333,1
Feminino,Parda,Estadual,436.5,419.8,402.1,497.3,440.0,Nunca estudou,EF-1 incompleto,True,18.0,132.0,0.4,0.0,0.0,0.8,0
Feminino,Preta,Estadual,586.3,508.3,588.0,596.1,520.0,ES incompleto,EF-1 incompleto,True,18.0,462.001,0.9,0.0,0.0,1.2,1
Feminino,Parda,Estadual,539.8,441.1,460.6,525.8,560.0,EF-1 incompleto,EM incompleto,True,17.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0
Feminino,Parda,Estadual,508.6,441.5,508.7,437.6,520.0,EF-2 incompleto,ES incompleto,True,18.0,907.50125,1.125,0.25,0.0,1.25,0
Masculino,Branca,Estadual,418.8,440.0,450.1,507.5,0.0,EF-1 incompleto,EM incompleto,True,20.0,1980.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
Masculino,Parda,Estadual,405.5,464.5,463.3,493.0,360.0,EF-2 incompleto,PG incompleto,True,17.0,990.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,0
Feminino,Branca,Estadual,570.4,409.5,460.6,561.9,840.0,PG incompleto,EM incompleto,True,18.0,594.001,0.9,0.2,0.2,1.0,0
Feminino,Branca,Privada,554.5,504.3,604.8,523.7,640.0,PG completo,PG completo,True,18.0,4620.000999999999,0.9,0.4,0.4,1.2,0
Masculino,Branca,Estadual,494.9,521.1,549.9,456.3,580.0,EM incompleto,PG completo,True,18.0,1485.00125,0.75,0.0,0.25,1.25,0
Feminino,Parda,Estadual,558.1,446.8,585.6,535.7,660.0,EF-1 incompleto,EM incompleto,False,18.0,330.0,0.5,0.0,0.0,1.0,0
Feminino,Branca,Privada,647.8,579.6,670.2,649.6,920.0,ES incompleto,EF-1 incompleto,True,18.0,1210.0016666666668,1.0,0.3333333333333333,0.3333333333333333,2.0,1
Feminino,Branca,Estadual,503.1,558.3,617.4,453.1,620.0,EF-1 incompleto,EF-2 incompleto,True,17.0,220.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0
Feminino,Parda,Estadual,534.3,479.9,417.4,448.9,520.0,EF-1 incompleto,EF-2 incompleto,True,18.0,330.0,1.0,0.5,0.0,2.5,0
Feminino,Branca,Estadual,409.5,0.0,0.0,413.7,640.0,EM incompleto,EF-2 incompleto,True,18.0,220.0,1.0,0.0,0.3333333333333333,2.0,0
Feminino,Branca,Privada,640.2,636.7,796.1,617.4,940.0,PG incompleto,PG completo,True,17.0,5775.001249999999,1.125,0.75,0.75,2.5,1
Masculino,Preta,Estadual,505.1,470.0,460.1,456.4,560.0,EF-2 incompleto,PG incompleto,True,18.0,990.0016666666668,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,0
